rollup_timestamp,database,value
2018-09-06,b9f3d41c-2265-472f-a188-1bc830f55de3,66.0
2018-09-07,b9f3d41c-2265-472f-a188-1bc830f55de3,72.0
2018-09-08,b9f3d41c-2265-472f-a188-1bc830f55de3,38.0
2018-09-09,b9f3d41c-2265-472f-a188-1bc830f55de3,76.0
2018-09-10,b9f3d41c-2265-472f-a188-1bc830f55de3,66.0
2018-09-11,b9f3d41c-2265-472f-a188-1bc830f55de3,68.0
2018-09-12,b9f3d41c-2265-472f-a188-1bc830f55de3,47.0
2018-09-13,b9f3d41c-2265-472f-a188-1bc830f55de3,51.0
2018-09-14,b9f3d41c-2265-472f-a188-1bc830f55de3,69.0
2018-09-15,b9f3d41c-2265-472f-a188-1bc830f55de3,1414.0
2018-09-16,b9f3d41c-2265-472f-a188-1bc830f55de3,80.0
2018-09-17,b9f3d41c-2265-472f-a188-1bc830f55de3,60.0
2018-09-18,b9f3d41c-2265-472f-a188-1bc830f55de3,57.0
2018-09-19,b9f3d41c-2265-472f-a188-1bc830f55de3,37.0
2018-09-20,b9f3d41c-2265-472f-a188-1bc830f55de3,68.0
2018-09-21,b9f3d41c-2265-472f-a188-1bc830f55de3,49.0
2018-09-22,b9f3d41c-2265-472f-a188-1bc830f55de3,56.0
2018-09-23,b9f3d41c-2265-472f-a188-1bc830f55de3,36.0
2018-09-24,b9f3d41c-2265-472f-a188-1bc830f55de3,38.0
2018-09-25,b9f3d41c-2265-472f-a188-1bc830f55de3,58.0
2018-09-26,b9f3d41c-2265-472f-a188-1bc830f55de3,113.0
2018-09-27,b9f3d41c-2265-472f-a188-1bc830f55de3,49.0
2018-09-28,b9f3d41c-2265-472f-a188-1bc830f55de3,72.0
2018-09-29,b9f3d41c-2265-472f-a188-1bc830f55de3,62.0
2018-09-30,b9f3d41c-2265-472f-a188-1bc830f55de3,15.0
2018-10-01,b9f3d41c-2265-472f-a188-1bc830f55de3,73.0
2018-10-02,b9f3d41c-2265-472f-a188-1bc830f55de3,49.0
2018-10-03,b9f3d41c-2265-472f-a188-1bc830f55de3,53.0
2018-10-04,b9f3d41c-2265-472f-a188-1bc830f55de3,57.0
2018-10-05,b9f3d41c-2265-472f-a188-1bc830f55de3,83.0
2018-10-06,b9f3d41c-2265-472f-a188-1bc830f55de3,35.0
2018-10-07,b9f3d41c-2265-472f-a188-1bc830f55de3,62.0
2018-10-08,b9f3d41c-2265-472f-a188-1bc830f55de3,21.0
2018-10-09,b9f3d41c-2265-472f-a188-1bc830f55de3,102.0
2018-10-10,b9f3d41c-2265-472f-a188-1bc830f55de3,61.0
2018-10-11,b9f3d41c-2265-472f-a188-1bc830f55de3,51.0
2018-10-12,b9f3d41c-2265-472f-a188-1bc830f55de3,57.0
2018-10-13,b9f3d41c-2265-472f-a188-1bc830f55de3,57.0
2018-10-14,b9f3d41c-2265-472f-a188-1bc830f55de3,55.0
2018-10-15,b9f3d41c-2265-472f-a188-1bc830f55de3,92.0
2018-10-16,b9f3d41c-2265-472f-a188-1bc830f55de3,65.0
2018-10-17,b9f3d41c-2265-472f-a188-1bc830f55de3,3177.0
2018-10-18,b9f3d41c-2265-472f-a188-1bc830f55de3,3205.0
2018-10-19,b9f3d41c-2265-472f-a188-1bc830f55de3,1947.0
2018-10-20,b9f3d41c-2265-472f-a188-1bc830f55de3,82.0
2018-10-21,b9f3d41c-2265-472f-a188-1bc830f55de3,897.0
2018-10-22,b9f3d41c-2265-472f-a188-1bc830f55de3,357.0
2018-10-23,b9f3d41c-2265-472f-a188-1bc830f55de3,414.0
2018-10-24,b9f3d41c-2265-472f-a188-1bc830f55de3,1595.0
2018-10-25,b9f3d41c-2265-472f-a188-1bc830f55de3,55.0
2018-10-26,b9f3d41c-2265-472f-a188-1bc830f55de3,1490.0
2018-10-27,b9f3d41c-2265-472f-a188-1bc830f55de3,82.0
2018-10-28,b9f3d41c-2265-472f-a188-1bc830f55de3,66.0
2018-10-29,b9f3d41c-2265-472f-a188-1bc830f55de3,1930.0
2018-10-30,b9f3d41c-2265-472f-a188-1bc830f55de3,1173.0
2018-10-31,b9f3d41c-2265-472f-a188-1bc830f55de3,51.0
2018-11-01,b9f3d41c-2265-472f-a188-1bc830f55de3,1284.0
2018-11-02,b9f3d41c-2265-472f-a188-1bc830f55de3,1501.0
2018-11-03,b9f3d41c-2265-472f-a188-1bc830f55de3,745.0
2018-11-04,b9f3d41c-2265-472f-a188-1bc830f55de3,37.0
2018-11-05,b9f3d41c-2265-472f-a188-1bc830f55de3,84.0
2018-11-06,b9f3d41c-2265-472f-a188-1bc830f55de3,1089.0
2018-11-07,b9f3d41c-2265-472f-a188-1bc830f55de3,41.0
2018-11-08,b9f3d41c-2265-472f-a188-1bc830f55de3,23.0
2018-11-09,b9f3d41c-2265-472f-a188-1bc830f55de3,82.0
2018-11-10,b9f3d41c-2265-472f-a188-1bc830f55de3,1709.0
2018-11-11,b9f3d41c-2265-472f-a188-1bc830f55de3,28.0
2018-11-12,b9f3d41c-2265-472f-a188-1bc830f55de3,52.0
2018-11-13,b9f3d41c-2265-472f-a188-1bc830f55de3,1136.0
2018-11-14,b9f3d41c-2265-472f-a188-1bc830f55de3,60.0
2018-11-15,b9f3d41c-2265-472f-a188-1bc830f55de3,52.0
2018-11-16,b9f3d41c-2265-472f-a188-1bc830f55de3,4537.0
2018-11-17,b9f3d41c-2265-472f-a188-1bc830f55de3,53.0
2018-11-18,b9f3d41c-2265-472f-a188-1bc830f55de3,65.0
2018-11-19,b9f3d41c-2265-472f-a188-1bc830f55de3,2224.0
2018-11-20,b9f3d41c-2265-472f-a188-1bc830f55de3,101.0
2018-11-21,b9f3d41c-2265-472f-a188-1bc830f55de3,671.0
2018-11-22,b9f3d41c-2265-472f-a188-1bc830f55de3,355.0
2018-11-23,b9f3d41c-2265-472f-a188-1bc830f55de3,306.0
2018-11-24,b9f3d41c-2265-472f-a188-1bc830f55de3,1111.0
2018-11-25,b9f3d41c-2265-472f-a188-1bc830f55de3,49.0
2018-11-26,b9f3d41c-2265-472f-a188-1bc830f55de3,1408.0
2018-11-27,b9f3d41c-2265-472f-a188-1bc830f55de3,59.0
2018-11-28,b9f3d41c-2265-472f-a188-1bc830f55de3,66.0
2018-11-29,b9f3d41c-2265-472f-a188-1bc830f55de3,52.0
2018-11-30,b9f3d41c-2265-472f-a188-1bc830f55de3,883.0
2018-12-01,b9f3d41c-2265-472f-a188-1bc830f55de3,1758.0
2018-12-02,b9f3d41c-2265-472f-a188-1bc830f55de3,472.0
2018-12-03,b9f3d41c-2265-472f-a188-1bc830f55de3,1351.0
2018-12-04,b9f3d41c-2265-472f-a188-1bc830f55de3,63.0
2018-12-05,b9f3d41c-2265-472f-a188-1bc830f55de3,197.0
2018-12-06,b9f3d41c-2265-472f-a188-1bc830f55de3,27.0
2018-12-07,b9f3d41c-2265-472f-a188-1bc830f55de3,1217.0
2018-12-08,b9f3d41c-2265-472f-a188-1bc830f55de3,83.0
2018-12-09,b9f3d41c-2265-472f-a188-1bc830f55de3,249.0
2018-12-10,b9f3d41c-2265-472f-a188-1bc830f55de3,308.0
2018-12-11,b9f3d41c-2265-472f-a188-1bc830f55de3,2600.0
2018-12-12,b9f3d41c-2265-472f-a188-1bc830f55de3,51.0
2018-12-13,b9f3d41c-2265-472f-a188-1bc830f55de3,51.0
2018-12-14,b9f3d41c-2265-472f-a188-1bc830f55de3,989.0
2018-12-15,b9f3d41c-2265-472f-a188-1bc830f55de3,59.0
2018-12-16,b9f3d41c-2265-472f-a188-1bc830f55de3,57.0
2018-12-17,b9f3d41c-2265-472f-a188-1bc830f55de3,105.0
2018-12-18,b9f3d41c-2265-472f-a188-1bc830f55de3,2500.0
2018-12-19,b9f3d41c-2265-472f-a188-1bc830f55de3,259.0
2018-12-20,b9f3d41c-2265-472f-a188-1bc830f55de3,69.0
2018-12-21,b9f3d41c-2265-472f-a188-1bc830f55de3,1468.0
2018-12-22,b9f3d41c-2265-472f-a188-1bc830f55de3,272.0
2018-12-23,b9f3d41c-2265-472f-a188-1bc830f55de3,1775.0
2018-12-24,b9f3d41c-2265-472f-a188-1bc830f55de3,303.0
2018-12-25,b9f3d41c-2265-472f-a188-1bc830f55de3,1309.0
2018-12-26,b9f3d41c-2265-472f-a188-1bc830f55de3,72.0
2018-12-27,b9f3d41c-2265-472f-a188-1bc830f55de3,31.0
2018-12-28,b9f3d41c-2265-472f-a188-1bc830f55de3,1642.0
2018-12-29,b9f3d41c-2265-472f-a188-1bc830f55de3,284.0
2018-12-30,b9f3d41c-2265-472f-a188-1bc830f55de3,58.0
2018-12-31,b9f3d41c-2265-472f-a188-1bc830f55de3,1535.0
2019-01-01,b9f3d41c-2265-472f-a188-1bc830f55de3,1597.0
2019-01-02,b9f3d41c-2265-472f-a188-1bc830f55de3,432.0
2019-01-03,b9f3d41c-2265-472f-a188-1bc830f55de3,1156.0
2019-01-04,b9f3d41c-2265-472f-a188-1bc830f55de3,61.0
2019-01-05,b9f3d41c-2265-472f-a188-1bc830f55de3,303.0
2019-01-06,b9f3d41c-2265-472f-a188-1bc830f55de3,85.0
2019-01-07,b9f3d41c-2265-472f-a188-1bc830f55de3,107.0
2019-01-08,b9f3d41c-2265-472f-a188-1bc830f55de3,1007.0
2019-01-09,b9f3d41c-2265-472f-a188-1bc830f55de3,38.0
2019-01-10,b9f3d41c-2265-472f-a188-1bc830f55de3,63.0
2019-01-11,b9f3d41c-2265-472f-a188-1bc830f55de3,68.0
2019-01-12,b9f3d41c-2265-472f-a188-1bc830f55de3,1479.0
2019-01-13,b9f3d41c-2265-472f-a188-1bc830f55de3,61.0
2019-01-14,b9f3d41c-2265-472f-a188-1bc830f55de3,70.0
2019-01-15,b9f3d41c-2265-472f-a188-1bc830f55de3,1063.0
2019-01-16,b9f3d41c-2265-472f-a188-1bc830f55de3,91.0
2019-01-17,b9f3d41c-2265-472f-a188-1bc830f55de3,63.0
2019-01-18,b9f3d41c-2265-472f-a188-1bc830f55de3,151.0
2019-01-19,b9f3d41c-2265-472f-a188-1bc830f55de3,2532.0
2019-01-20,b9f3d41c-2265-472f-a188-1bc830f55de3,93.0
2019-01-21,b9f3d41c-2265-472f-a188-1bc830f55de3,1666.0
2019-01-22,b9f3d41c-2265-472f-a188-1bc830f55de3,240.0
2019-01-23,b9f3d41c-2265-472f-a188-1bc830f55de3,1015.0
2019-01-24,b9f3d41c-2265-472f-a188-1bc830f55de3,432.0
2019-01-25,b9f3d41c-2265-472f-a188-1bc830f55de3,1242.0
2019-01-26,b9f3d41c-2265-472f-a188-1bc830f55de3,58.0
2019-01-27,b9f3d41c-2265-472f-a188-1bc830f55de3,58.0
2019-01-28,b9f3d41c-2265-472f-a188-1bc830f55de3,254.0
2019-01-29,b9f3d41c-2265-472f-a188-1bc830f55de3,1915.0
2019-01-30,b9f3d41c-2265-472f-a188-1bc830f55de3,238.0
2019-01-31,b9f3d41c-2265-472f-a188-1bc830f55de3,291.0
2019-02-01,b9f3d41c-2265-472f-a188-1bc830f55de3,1116.0
2019-02-02,b9f3d41c-2265-472f-a188-1bc830f55de3,1182.0
2019-02-03,b9f3d41c-2265-472f-a188-1bc830f55de3,294.0
2019-02-04,b9f3d41c-2265-472f-a188-1bc830f55de3,895.0
2019-02-05,b9f3d41c-2265-472f-a188-1bc830f55de3,60.0
2019-02-06,b9f3d41c-2265-472f-a188-1bc830f55de3,96.0
2019-02-07,b9f3d41c-2265-472f-a188-1bc830f55de3,25.0
2019-02-08,b9f3d41c-2265-472f-a188-1bc830f55de3,1454.0
2019-02-09,b9f3d41c-2265-472f-a188-1bc830f55de3,67.0
2019-02-10,b9f3d41c-2265-472f-a188-1bc830f55de3,67.0
2019-02-11,b9f3d41c-2265-472f-a188-1bc830f55de3,69.0
2019-02-12,b9f3d41c-2265-472f-a188-1bc830f55de3,1486.0
2019-02-13,b9f3d41c-2265-472f-a188-1bc830f55de3,64.0
2019-02-14,b9f3d41c-2265-472f-a188-1bc830f55de3,65.0
2019-02-15,b9f3d41c-2265-472f-a188-1bc830f55de3,1193.0
2019-02-16,b9f3d41c-2265-472f-a188-1bc830f55de3,67.0
2019-02-17,b9f3d41c-2265-472f-a188-1bc830f55de3,83.0
2019-02-18,b9f3d41c-2265-472f-a188-1bc830f55de3,63.0
2019-02-19,b9f3d41c-2265-472f-a188-1bc830f55de3,427.0
2019-02-20,b9f3d41c-2265-472f-a188-1bc830f55de3,1491.0
2019-02-21,b9f3d41c-2265-472f-a188-1bc830f55de3,1465.0
2019-02-22,b9f3d41c-2265-472f-a188-1bc830f55de3,234.0
2019-02-23,b9f3d41c-2265-472f-a188-1bc830f55de3,865.0
2019-02-24,b9f3d41c-2265-472f-a188-1bc830f55de3,174.0
2019-02-25,b9f3d41c-2265-472f-a188-1bc830f55de3,338.0
2019-02-26,b9f3d41c-2265-472f-a188-1bc830f55de3,1308.0
2019-02-27,b9f3d41c-2265-472f-a188-1bc830f55de3,93.0
2019-02-28,b9f3d41c-2265-472f-a188-1bc830f55de3,68.0
2019-03-01,b9f3d41c-2265-472f-a188-1bc830f55de3,30.0
2019-03-02,b9f3d41c-2265-472f-a188-1bc830f55de3,1421.0
2019-03-03,b9f3d41c-2265-472f-a188-1bc830f55de3,74.0
2019-03-04,b9f3d41c-2265-472f-a188-1bc830f55de3,1241.0
2019-03-05,b9f3d41c-2265-472f-a188-1bc830f55de3,1271.0
2019-03-06,b9f3d41c-2265-472f-a188-1bc830f55de3,477.0
2019-03-07,b9f3d41c-2265-472f-a188-1bc830f55de3,1240.0
2019-03-08,b9f3d41c-2265-472f-a188-1bc830f55de3,70.0
2019-03-09,b9f3d41c-2265-472f-a188-1bc830f55de3,68.0
2019-03-10,b9f3d41c-2265-472f-a188-1bc830f55de3,66.0
2019-03-11,b9f3d41c-2265-472f-a188-1bc830f55de3,1221.0
2019-03-12,b9f3d41c-2265-472f-a188-1bc830f55de3,145.0
2019-03-13,b9f3d41c-2265-472f-a188-1bc830f55de3,261.0
2019-03-14,b9f3d41c-2265-472f-a188-1bc830f55de3,62.0
2019-03-15,b9f3d41c-2265-472f-a188-1bc830f55de3,56.0
2019-03-16,b9f3d41c-2265-472f-a188-1bc830f55de3,1168.0
2019-03-17,b9f3d41c-2265-472f-a188-1bc830f55de3,55.0
2019-03-18,b9f3d41c-2265-472f-a188-1bc830f55de3,63.0
2019-03-19,b9f3d41c-2265-472f-a188-1bc830f55de3,956.0
2019-03-20,b9f3d41c-2265-472f-a188-1bc830f55de3,103.0
2019-03-21,b9f3d41c-2265-472f-a188-1bc830f55de3,64.0
2019-03-22,b9f3d41c-2265-472f-a188-1bc830f55de3,66.0
2019-03-23,b9f3d41c-2265-472f-a188-1bc830f55de3,1729.0
2019-03-24,b9f3d41c-2265-472f-a188-1bc830f55de3,1449.0
2019-03-25,b9f3d41c-2265-472f-a188-1bc830f55de3,877.0
2019-03-26,b9f3d41c-2265-472f-a188-1bc830f55de3,783.0
2019-03-27,b9f3d41c-2265-472f-a188-1bc830f55de3,70.0
2019-03-28,b9f3d41c-2265-472f-a188-1bc830f55de3,1627.0
2019-03-29,b9f3d41c-2265-472f-a188-1bc830f55de3,990.0
2019-03-30,b9f3d41c-2265-472f-a188-1bc830f55de3,53.0
2019-03-31,b9f3d41c-2265-472f-a188-1bc830f55de3,49.0
2019-04-01,b9f3d41c-2265-472f-a188-1bc830f55de3,62.0
2019-04-02,b9f3d41c-2265-472f-a188-1bc830f55de3,508.0
2019-04-03,b9f3d41c-2265-472f-a188-1bc830f55de3,292.0
2019-04-04,b9f3d41c-2265-472f-a188-1bc830f55de3,71.0
2019-04-05,b9f3d41c-2265-472f-a188-1bc830f55de3,944.0
2019-04-06,b9f3d41c-2265-472f-a188-1bc830f55de3,1236.0
2019-04-07,b9f3d41c-2265-472f-a188-1bc830f55de3,232.0
2019-04-08,b9f3d41c-2265-472f-a188-1bc830f55de3,683.0
2019-04-09,b9f3d41c-2265-472f-a188-1bc830f55de3,92.0
2019-04-10,b9f3d41c-2265-472f-a188-1bc830f55de3,39.0
2019-04-11,b9f3d41c-2265-472f-a188-1bc830f55de3,17.0
2019-04-12,b9f3d41c-2265-472f-a188-1bc830f55de3,1193.0
2019-04-13,b9f3d41c-2265-472f-a188-1bc830f55de3,54.0
2019-04-14,b9f3d41c-2265-472f-a188-1bc830f55de3,67.0
2019-04-15,b9f3d41c-2265-472f-a188-1bc830f55de3,51.0
2019-04-16,b9f3d41c-2265-472f-a188-1bc830f55de3,1139.0
2019-04-17,b9f3d41c-2265-472f-a188-1bc830f55de3,54.0
2019-04-18,b9f3d41c-2265-472f-a188-1bc830f55de3,55.0
2019-04-19,b9f3d41c-2265-472f-a188-1bc830f55de3,900.0
2019-04-20,b9f3d41c-2265-472f-a188-1bc830f55de3,54.0
2019-04-21,b9f3d41c-2265-472f-a188-1bc830f55de3,60.0
2019-04-22,b9f3d41c-2265-472f-a188-1bc830f55de3,53.0
2019-04-23,b9f3d41c-2265-472f-a188-1bc830f55de3,1271.0
2019-04-24,b9f3d41c-2265-472f-a188-1bc830f55de3,125.0
2019-04-25,b9f3d41c-2265-472f-a188-1bc830f55de3,1293.0
2019-04-26,b9f3d41c-2265-472f-a188-1bc830f55de3,73.0
2019-04-27,b9f3d41c-2265-472f-a188-1bc830f55de3,1679.0
2019-04-28,b9f3d41c-2265-472f-a188-1bc830f55de3,54.0
2019-04-29,b9f3d41c-2265-472f-a188-1bc830f55de3,244.0
2019-04-30,b9f3d41c-2265-472f-a188-1bc830f55de3,1006.0
2019-05-01,b9f3d41c-2265-472f-a188-1bc830f55de3,368.0
2019-05-02,b9f3d41c-2265-472f-a188-1bc830f55de3,15.0
2019-05-03,b9f3d41c-2265-472f-a188-1bc830f55de3,1212.0
2019-05-04,b9f3d41c-2265-472f-a188-1bc830f55de3,57.0
2019-05-05,b9f3d41c-2265-472f-a188-1bc830f55de3,56.0
2019-05-06,b9f3d41c-2265-472f-a188-1bc830f55de3,177.0
2019-05-07,b9f3d41c-2265-472f-a188-1bc830f55de3,848.0
2019-05-08,b9f3d41c-2265-472f-a188-1bc830f55de3,314.0
2019-05-09,b9f3d41c-2265-472f-a188-1bc830f55de3,1002.0
2019-05-10,b9f3d41c-2265-472f-a188-1bc830f55de3,48.0
2019-05-11,b9f3d41c-2265-472f-a188-1bc830f55de3,55.0
2019-05-12,b9f3d41c-2265-472f-a188-1bc830f55de3,51.0
2019-05-13,b9f3d41c-2265-472f-a188-1bc830f55de3,1247.0
2019-05-14,b9f3d41c-2265-472f-a188-1bc830f55de3,47.0
2019-05-15,b9f3d41c-2265-472f-a188-1bc830f55de3,48.0
2019-05-16,b9f3d41c-2265-472f-a188-1bc830f55de3,46.0
2019-05-17,b9f3d41c-2265-472f-a188-1bc830f55de3,112.0
2019-05-18,b9f3d41c-2265-472f-a188-1bc830f55de3,1096.0
2019-05-19,b9f3d41c-2265-472f-a188-1bc830f55de3,47.0
2019-05-20,b9f3d41c-2265-472f-a188-1bc830f55de3,48.0
2019-05-21,b9f3d41c-2265-472f-a188-1bc830f55de3,855.0
2019-05-22,b9f3d41c-2265-472f-a188-1bc830f55de3,49.0
2019-05-23,b9f3d41c-2265-472f-a188-1bc830f55de3,64.0
2019-05-24,b9f3d41c-2265-472f-a188-1bc830f55de3,2199.0
2019-05-25,b9f3d41c-2265-472f-a188-1bc830f55de3,48.0
2019-05-26,b9f3d41c-2265-472f-a188-1bc830f55de3,631.0
2019-05-27,b9f3d41c-2265-472f-a188-1bc830f55de3,104.0
2019-05-28,b9f3d41c-2265-472f-a188-1bc830f55de3,2228.0
2019-05-29,b9f3d41c-2265-472f-a188-1bc830f55de3,356.0
2019-05-30,b9f3d41c-2265-472f-a188-1bc830f55de3,5678.0
2019-05-31,b9f3d41c-2265-472f-a188-1bc830f55de3,1222.0
2019-06-01,b9f3d41c-2265-472f-a188-1bc830f55de3,261.0
2019-06-02,b9f3d41c-2265-472f-a188-1bc830f55de3,120.0
2019-06-03,b9f3d41c-2265-472f-a188-1bc830f55de3,1686.0
2019-06-04,b9f3d41c-2265-472f-a188-1bc830f55de3,54.0
2019-06-05,b9f3d41c-2265-472f-a188-1bc830f55de3,266.0
2019-06-06,b9f3d41c-2265-472f-a188-1bc830f55de3,7288.0
2019-06-07,b9f3d41c-2265-472f-a188-1bc830f55de3,2101.0
2019-06-08,b9f3d41c-2265-472f-a188-1bc830f55de3,124.0
2019-06-09,b9f3d41c-2265-472f-a188-1bc830f55de3,2047.0
